City,State,MGrid,Zip,Lat/Long
"""KEDRON",AR,EM33vw,71665,"33.95  -92.19"""
"""PANSY",AR,EM33vw,71665,"33.95  -92.19"""
"""RANDALL",AR,EM33vw,71665,"33.95  -92.19"""
"""ROWELL",AR,EM33vw,71665,"33.95  -92.19"""
"""RYE",AR,EM33vw,71665,"33.95  -92.19"""
"""STAVES",AR,EM33vw,71665,"33.95  -92.19"""
"""TOLEDO",AR,EM33vw,71665,"33.95  -92.19"""
"""RIVERVALE",AR,EM45tq,72377,"35.67  -90.4"""
"""ROE",AR,EM44hp,72134,"34.63  -91.38"""
"""ABERDEEN",AR,EM44hp,72134,"34.63  -91.38"""
"""LOOKOUT STORE",AR,EM44hp,72134,"34.63  -91.38"""
"""PRESTON FERRY",AR,EM44hp,72134,"34.63  -91.38"""
"""ROGERS",AR,EM26wh,72756,"36.33  -94.13"""
"""LITTLE FLOCK",AR,EM26wh,72756,"36.33  -94.13"""
"""ROGERS",AR,EM26wh,72757,"36.33  -94.13"""
"""ROGERS",AR,EM26wh,72758,"36.33  -94.13"""
"""ROLAND",AR,EM34rv,72135,"34.89  -92.52"""
"""NATURAL STEPS",AR,EM34rv,72135,"34.89  -92.52"""
"""NORTHPOINT",AR,EM34rv,72135,"34.89  -92.52"""
"""PINNACLE",AR,EM34rv,72135,"34.89  -92.52"""
"""ROMANCE",AR,EM35xf,72136,"35.21  -92.06"""
"""GRAVEL HILL",AR,EM35xf,72136,"35.21  -92.06"""
"""ROSE BUD",AR,EM35xh,72137,"35.33  -92.07"""
"""SIDON",AR,EM35xh,72137,"35.33  -92.07"""
"""ROSIE",AR,EM45fp,72571,"35.65  -91.53"""
"""ROSSTON",AR,EM33in,71858,"33.58  -93.27"""
"""BRIGGSVILLE",AR,EM34fv,72828,"34.9  -93.51"""
"""ROVER",AR,EM34fv,72828,"34.9  -93.51"""
"""ROVER",AR,EM34hw,72860,"34.93  -93.4"""
"""ROYAL",AR,EM34im,71968,"34.52  -93.32"""
"""BEAR",AR,EM34im,71968,"34.52  -93.32"""
"""RUDY",AR,EM25um,72952,"35.52  -94.27"""
"""RUSSELL",AR,EM45fi,72139,"35.36  -91.51"""
"""RUSSELLVILLE",AR,EM35kg,72801,"35.27  -93.14"""
"""RUSSELLVILLE",AR,EM35kg,72802,"35.27  -93.14"""
"""RUSSELLVILLE",AR,EM35kg,72811,"35.27  -93.14"""
"""RUSSELLVILLE",AR,EM35kg,72812,"35.27  -93.14"""
"""SAFFELL",AR,EM45iv,72572,"35.91  -91.3"""
"""SAGE",AR,EM46ca,72573,"36.04  -91.82"""
"""SAINT CHARLES",AR,EM44ki,72140,"34.37  -91.13"""
"""SAINT FRANCIS",AR,EM46wk,72464,"36.45  -90.14"""
"""SAINT JOE",AR,EM35ox,72675,"35.98  -92.81"""
"""ST JOE",AR,EM35ox,72675,"35.98  -92.81"""
"""SAINT PAUL",AR,EM35ct,72760,"35.82  -93.76"""
"""SALADO",AR,EM45eq,72575,"35.7  -91.59"""
"""BEXAR",AR,EM46ah,72515,"36.3  -91.97"""
"""SALEM",AR,EM46ci,72576,"36.37  -91.82"""
"""MOKO",AR,EM46ci,72576,"36.37  -91.82"""
"""SARATOGA",AR,EM33bs,71859,"33.77  -93.88"""
"""OKAY",AR,EM33bs,71859,"33.77  -93.88"""
"""SCOTLAND",AR,EM35qm,72141,"35.52  -92.66"""
"""SCOTT",AR,EM34wq,72142,"34.68  -92.12"""
"""HAMITER",AR,EM34wq,72142,"34.68  -92.12"""
"""KERR",AR,EM34wq,72142,"34.68  -92.12"""
"""TOLTEC",AR,EM34wq,72142,"34.68  -92.12"""
"""SCRANTON",AR,EM35fi,72863,"35.36  -93.53"""
"""SEARCY",AR,EM45df,72143,"35.24  -91.73"""
"""GEORGETOWN",AR,EM45df,72143,"35.24  -91.73"""
"""SEARCY",AR,EM45df,72145,"35.24  -91.73"""
"""SEARCY",AR,EM45df,72149,"35.24  -91.73"""
"""HARDING UNIVERSITY",AR,EM45df,72149,"35.24  -91.73"""
"""SEDGWICK",AR,EM45nx,72465,"35.97  -90.86"""
"""SHERIDAN",AR,EM34th,72150,"34.3  -92.4"""
"""CANE CREEK",AR,EM34th,72150,"34.3  -92.4"""
"""CENTER GROVE",AR,EM34th,72150,"34.3  -92.4"""
"""PRAGUE",AR,EM34th,72150,"34.3  -92.4"""
"""SOUTH SHERIDAN",AR,EM34th,72150,"34.3  -92.4"""
"""SHERRILL",AR,EM44aj,72152,"34.38  -91.95"""
"""HAYWOOD",AR,EM44aj,72152,"34.38  -91.95"""
"""PASTORIA",AR,EM44aj,72152,"34.38  -91.95"""
"""FAIRFIELD BAY",AR,EM35uo,72088,"35.6  -92.26"""
"""SHIRLEY",AR,EM35uo,72088,"35.6  -92.26"""
"""SHIRLEY",AR,EM35up,72153,"35.64  -92.31"""
"""EGLANTINE",AR,EM35up,72153,"35.64  -92.31"""
"""LEXINGTON",AR,EM35up,72153,"35.64  -92.31"""
"""RUSHING",AR,EM35up,72153,"35.64  -92.31"""
"""SIDNEY",AR,EM46ea,72577,"36  -91.65"""
"""SILOAM SPRINGS",AR,EM26re,72761,"36.18  -94.54"""
"""SILOAM SPGS",AR,EM26re,72761,"36.18  -94.54"""
"""SIMS",AR,EM34ep,71969,"34.66  -93.66"""
"""GIBBS",AR,EM34ep,71969,"34.66  -93.66"""
"""SMACKOVER",AR,EM33pi,71762,"33.36  -92.73"""
"""SMITHVILLE",AR,EM46ib,72466,"36.08  -91.3"""
"""SNOW LAKE",AR,EM44lb,72379,"34.05  -91.05"""
"""SOLGOHACHIA",AR,EM35pg,72156,"35.27  -92.67"""
"""ARTHUR",AR,EM35pg,72156,"35.27  -92.67"""
"""CYPRESS VALLEY",AR,EM35pg,72156,"35.27  -92.67"""
"""SPARKMAN",AR,EM33nv,71763,"33.91  -92.84"""
"""MANNING",AR,EM33nv,71763,"33.91  -92.84"""
"""SPRINGDALE",AR,EM26we,72762,"36.18  -94.14"""
"""SPRINGDALE",AR,EM26we,72764,"36.18  -94.14"""
"""BETHEL HEIGHTS",AR,EM26we,72764,"36.18  -94.14"""
"""BETHEL HTS",AR,EM26we,72764,"36.18  -94.14"""
"""FAYETTEVILLE",AR,EM26we,72764,"36.18  -94.14"""
"""SPRINGDALE",AR,EM26we,72765,"36.18  -94.14"""
"""SPRINGDALE",AR,EM26we,72766,"36.18  -94.14"""
"""SPRINGFIELD",AR,EM35rg,72157,"35.27  -92.53"""
"""BIRD TOWN",AR,EM35rg,72157,"35.27  -92.53"""
"""MALLET TOWN",AR,EM35rg,72157,"35.27  -92.53"""
"""STAMPS",AR,EM33gi,71860,"33.35  -93.49"""
"""STAR CITY",AR,EM43bw,71667,"33.94  -91.84"""
"""CORNERVILLE",AR,EM43bw,71667,"33.94  -91.84"""
"""CRIGLER",AR,EM43bw,71667,"33.94  -91.84"""
"""GLENDALE",AR,EM43bw,71667,"33.94  -91.84"""
"""GRIFFITH SPRING",AR,EM43bw,71667,"33.94  -91.84"""
"""NEBO",AR,EM43bw,71667,"33.94  -91.84"""
"""PALMYRA",AR,EM43bw,71667,"33.94  -91.84"""
"""RELFS BLUFF",AR,EM43bw,71667,"33.94  -91.84"""
"""TARRY",AR,EM43bw,71667,"33.94  -91.84"""
"""STATE UNIVERSITY",AR,EM45sv,72467,"35.9  -90.45"""
"""STATE UNIV",AR,EM45sv,72467,"35.9  -90.45"""
"""ST UNIVERSITY",AR,EM45sv,72467,"35.9  -90.45"""
"""STEPHENS",AR,EM33lk,71764,"33.42  -93.06"""
"""STORY",AR,EM34fq,71970,"34.67  -93.56"""
"""STRAWBERRY",AR,EM45ix,72469,"35.96  -91.32"""
"""CALAMINE",AR,EM45ix,72469,"35.96  -91.32"""
"""STRONG",AR,EM33tc,71765,"33.1  -92.35"""
"""STURKIE",AR,EM46al,72578,"36.46  -91.99"""
"""STUTTGART",AR,EM44fl,72160,"34.49  -91.55"""
"""BAYOU METO",AR,EM44fl,72160,"34.49  -91.55"""
"""BRUMMITT",AR,EM44fl,72160,"34.49  -91.55"""
"""FARELLY LAKE",AR,EM44fl,72160,"34.49  -91.55"""
"""LODGE CORNER",AR,EM44fl,72160,"34.49  -91.55"""
"""ONE HORSE STORE",AR,EM44fl,72160,"34.49  -91.55"""
"""SLOVAC",AR,EM44fl,72160,"34.49  -91.55"""
"""SUBIACO",AR,EM35eg,72865,"35.29  -93.63"""
"""SUCCESS",AR,EM46pk,72470,"36.45  -90.72"""
"""SULPHUR ROCK",AR,EM45gs,72579,"35.75  -91.49"""
"""SULPHUR SPRINGS",AR,EM26sl,72768,"36.48  -94.45"""
"""SULPHUR SPGS",AR,EM26sl,72768,"36.48  -94.45"""
"""SUMMERS",AR,EM25sx,72769,"35.98  -94.48"""
"""SUMMIT",AR,EM36pg,72677,"36.25  -92.68"""
"""SWEET HOME",AR,EM34vp,72164,"34.65  -92.24"""
"""SWIFTON",AR,EM45kt,72471,"35.82  -91.12"""
"""TAYLOR",AR,EM33gc,71861,"33.1  -93.46"""
"""THIDA",AR,EM45gn,72165,"35.55  -91.46"""
"""THORNTON",AR,EM33ss,71766,"33.77  -92.48"""
"""TICHNOR",AR,EM44jb,72166,"34.05  -91.23"""
"""NADY",AR,EM44jb,72166,"34.05  -91.23"""
"""TILLAR",AR,EM43gr,71670,"33.71  -91.45"""
"""SELMA",AR,EM43gr,71670,"33.71  -91.45"""
"""TILLY",AR,EM35nq,72679,"35.69  -92.86"""
"""TIMBO",AR,EM35uu,72657,"35.86  -92.3"""
"""TIMBO",AR,EM35uu,72680,"35.86  -92.3"""
"""ALCO",AR,EM35uu,72680,"35.86  -92.3"""
"""TONTITOWN",AR,EM26ve,72770,"36.17  -94.23"""
"""TRASKWOOD",AR,EM34qk,72167,"34.45  -92.66"""
"""FENTER",AR,EM34qk,72167,"34.45  -92.66"""
"""TRUMANN",AR,EM45rq,72472,"35.67  -90.51"""
"""TUCKER",AR,EM44bk,72168,"34.43  -91.89"""
"""TUCKERMAN",AR,EM45jr,72473,"35.72  -91.2"""
"""TUMBLING SHOALS",AR,EM45an,72581,"35.55  -91.95"""
"""TUMBLING SHLS",AR,EM45an,72581,"35.55  -91.95"""
"""TUPELO",AR,EM45jj,72169,"35.39  -91.22"""
"""TURNER",AR,EM44ll,72383,"34.48  -91.02"""
"""TURRELL",AR,EM45vi,72384,"35.37  -90.25"""
"""TYRONZA",AR,EM45tl,72386,"35.49  -90.35"""
"""ULM",AR,EM44gn,72170,"34.57  -91.46"""
"""UMPIRE",AR,EM24wg,71971,"34.28  -94.11"""
"""ATHENS",AR,EM24wg,71971,"34.28  -94.11"""
"""UNIONTOWN",AR,EM25sn,72955,"35.58  -94.45"""
"""VALLEY SPRINGS",AR,EM36md,72682,"36.15  -92.99"""
"""BRUNO",AR,EM36md,72682,"36.15  -92.99"""
"""VALLEY SPGS",AR,EM36md,72682,"36.15  -92.99"""
"""VAN BUREN",AR,EM25tk,72956,"35.44  -94.35"""
"""VAN BUREN",AR,EM25tk,72957,"35.44  -94.35"""
"""VANDERVOORT",AR,EM24ti,71972,"34.37  -94.36"""
"""VANNDALE",AR,EM45oh,72387,"35.31  -90.78"""
"""VENDOR",AR,EM35kw,72683,"35.94  -93.1"""
"""VILONIA",AR,EM35vb,72173,"35.08  -92.21"""
"""HOLLAND",AR,EM35vb,72173,"35.08  -92.21"""
"""NAYLOR",AR,EM35vb,72173,"35.08  -92.21"""
"""OTTO",AR,EM35vb,72173,"35.08  -92.21"""
"""VIOLA",AR,EM46aj,72583,"36.39  -91.98"""
"""VIOLET HILL",AR,EM46bd,72584,"36.16  -91.85"""
"""LA CROSSE",AR,EM46bd,72584,"36.16  -91.85"""
"""WABASH",AR,EM44mj,72389,"34.4  -90.92"""
"""WABBASEKA",AR,EM44ci,72175,"34.36  -91.79"""
"""WALCOTT",AR,EM46qa,72474,"36.03  -90.66"""
"""WALDENBURG",AR,EM45mn,72475,"35.56  -90.93"""
"""WALDO",AR,EM33ii,71770,"33.35  -93.29"""
"""WALDRON",AR,EM24wv,72958,"34.89  -94.09"""
"""BATES",AR,EM24wv,72958,"34.89  -94.09"""
"""WALNUT RIDGE",AR,EM46mb,72476,"36.06  -90.95"""
"""WILLIAMS BAPTIST COLLEGE",AR,EM46mb,72476,"36.06  -90.95"""
"""WMS COLLEGE",AR,EM46mb,72476,"36.06  -90.95"""
"""LIGHT",AR,EM46mb,72476,"36.06  -90.95"""
"""WARD",AR,EM45aa,72176,"35.01  -91.95"""
"""BUTLERVILLE",AR,EM45aa,72176,"35.01  -91.95"""
"""SYLVANIA",AR,EM45aa,72176,"35.01  -91.95"""
"""WARREN",AR,EM33xo,71671,"33.61  -92.06"""
"""BRADLEY QUARTERS",AR,EM33xo,71671,"33.61  -92.06"""
"""CARMEL",AR,EM33xo,71671,"33.61  -92.06"""
"""FARMVILLE",AR,EM33xo,71671,"33.61  -92.06"""
"""MCKINNEY",AR,EM33xo,71671,"33.61  -92.06"""
"""WASHINGTON",AR,EM33ds,71862,"33.77  -93.68"""
"""WATSON",AR,EM43jv,71674,"33.89  -91.25"""
"""KELSO",AR,EM43jv,71674,"33.89  -91.25"""
"""KURDO",AR,EM43jv,71674,"33.89  -91.25"""
"""RED FORK",AR,EM43jv,71674,"33.89  -91.25"""
"""YANCOPIN",AR,EM43jv,71674,"33.89  -91.25"""
"""WEINER",AR,EM45no,72479,"35.61  -90.9"""
"""WESLEY",AR,EM36aa,72773,"36.03  -93.92"""
"""WESTERN GROVE",AR,EM36mc,72685,"36.1  -92.95"""
"""MOUNT HERSEY",AR,EM36mc,72685,"36.1  -92.95"""
"""YARDELLE",AR,EM36mc,72685,"36.1  -92.95"""
"""WEST FORK",AR,EM25vw,72774,"35.93  -94.18"""
"""WEST HELENA",AR,EM44qm,72390,"34.54  -90.64"""
"""WEST MEMPHIS",AR,EM45vd,72301,"35.14  -90.18"""
"""WEST MEMPHIS",AR,EM45vd,72303,"35.14  -90.18"""
"""WEST POINT",AR,EM45ee,72178,"35.2  -91.61"""
"""WEST RIDGE",AR,EM45vo,72391,"35.61  -90.24"""
"""WHEATLEY",AR,EM44kv,72392,"34.91  -91.1"""
"""WHELEN SPRINGS",AR,EM33kt,71772,"33.83  -93.12"""
"""WHELEN SPGS",AR,EM33kt,71772,"33.83  -93.12"""
"""WICKES",AR,EM24ug,71973,"34.29  -94.33"""
"""WIDEMAN",AR,EM46af,72585,"36.21  -92"""
"""FORTY FOUR",AR,EM46af,72585,"36.21  -92"""
"""WIDENER",AR,EM45pa,72394,"35.02  -90.68"""
"""ROUND POND",AR,EM45pa,72394,"35.02  -90.68"""
"""WILBURN",AR,EM45bk,72179,"35.44  -91.9"""
"""HIRAM",AR,EM45bk,72179,"35.44  -91.9"""
"""WILLIFORD",AR,EM46hg,72482,"36.25  -91.36"""
"""WILLISVILLE",AR,EM33im,71864,"33.51  -93.29"""
"""WILMAR",AR,EM43ao,71675,"33.62  -91.92"""
"""GREEN HILL",AR,EM43ao,71675,"33.62  -91.92"""
"""ROCK SPRINGS",AR,EM43ao,71675,"33.62  -91.92"""
"""WILMOT",AR,EM43fb,71676,"33.05  -91.57"""
"""WILSON",AR,EM45xn,72395,"35.56  -90.04"""
"""REVERIE TN",AR,EM45xn,72395,"35.56  -90.04"""
"""WILTON",AR,EM23wr,71865,"33.73  -94.14"""
"""WINCHESTER",AR,EM43gs,71677,"33.77  -91.47"""
"""YUKON",AR,EM43gs,71677,"33.77  -91.47"""
"""WINSLOW",AR,EM25wt,72959,"35.8  -94.13"""
"""WINTHROP",AR,EM23tt,71866,"33.83  -94.35"""
"""WISEMAN",AR,EM46bf,72587,"36.22  -91.85"""
"""WITTER",AR,EM35dw,72776,"35.93  -93.68"""
"""WITTS SPRINGS",AR,EM35os,72686,"35.78  -92.83"""
"""WOODSON",AR,EM34vm,72180,"34.54  -92.18"""
"""WOOSTER",AR,EM35se,72181,"35.19  -92.44"""
"""WRIGHT",AR,EM34xk,72182,"34.44  -92.04"""
"""PLUM BAYOU",AR,EM34xk,72182,"34.44  -92.04"""
"""WRIGHTSVILLE",AR,EM34vo,72183,"34.61  -92.21"""
"""TAFTON",AR,EM34vo,72183,"34.61  -92.21"""
"""TAFTON-WRIGHTVILLE",AR,EM34vo,72183,"34.61  -92.21"""
"""WYNNE",AR,EM45of,72396,"35.23  -90.78"""
"""YELLVILLE",AR,EM36pf,72687,"36.22  -92.68"""
"""YORKTOWN",AR,EM44ca,71678,"34.02  -91.77"""
"""TEXARKANA",AR,EM23xk,71854,"33.45  -94.01"""
"""URBANA",AR,EM33sc,71768,"33.1  -92.49"""
"""EL DORADO",AR,EM33sc,71768,"33.1  -92.49"""
"""LANEBURG",AR,EM33hq,71844,"33.68  -93.34"""
"""HOT SPRINGS",AR,EM34lm,71951,"34.5  -93.05"""
"""HOT SPRINGS NATIONAL PARK",AR,EM34lm,71951,"34.5  -93.05"""
"""AMERICAN GREETING CARD",AR,EM45jg,72189,"35.25  -91.2"""
"""MC CRORY",AR,EM45jg,72189,"35.25  -91.2"""
"""N LITTLE ROCK",AR,EM34us,72198,"34.77  -92.27"""
"""SCHOLASTIC PARCELS",AR,EM34us,72198,"34.77  -92.27"""
"""NORTH LITTLE ROCK",AR,EM34us,72198,"34.77  -92.27"""
"""WALNUT RIDGE",AR,EM46pb,72439,"36.07  -90.74"""
"""LIGHT",AR,EM46pb,72439,"36.07  -90.74"""
"""AGUILA",AZ,DM33jt,85320,"33.81  -113.18"""
"""AJO",AZ,DM32qd,85321,"32.15  -112.62"""
"""ALPINE",AZ,DM53jt,85920,"33.83  -109.19"""
"""APACHE JUNCTION",AZ,DM43fk,85117,"33.42  -111.54"""
"""APACHE JCT",AZ,DM43fk,85117,"33.42  -111.54"""
"""GOLD CANYON",AZ,DM43gi,85118,"33.34  -111.42"""
"""APACHE JCT",AZ,DM43gi,85118,"33.34  -111.42"""
"""APACHE JUNCTION",AZ,DM43gi,85118,"33.34  -111.42"""
"""QUEEN VALLEY",AZ,DM43gi,85118,"33.34  -111.42"""
"""SUPERSTITION MOUNTAIN",AZ,DM43gi,85118,"33.34  -111.42"""
"""SUPERSTITION MTN",AZ,DM43gi,85118,"33.34  -111.42"""
"""SUPRSTITN MTN",AZ,DM43gi,85118,"33.34  -111.42"""
"""APACHE JUNCTION",AZ,DM43fj,85119,"33.38  -111.51"""
"""APACHE JCT",AZ,DM43fj,85119,"33.38  -111.51"""
"""APACHE JUNCTION",AZ,DM43fj,85120,"33.4  -111.56"""
"""APACHE JCT",AZ,DM43fj,85120,"33.4  -111.56"""
"""APACHE JUNCTION",AZ,DM43fk,85178,"33.42  -111.54"""
"""APACHE JCT",AZ,DM43fk,85178,"33.42  -111.54"""
"""TORTILLA FLAT",AZ,DM43hm,85190,"33.52  -111.38"""
"""APACHE JCT",AZ,DM43hm,85190,"33.52  -111.38"""
"""APACHE JUNCTION",AZ,DM43hm,85190,"33.52  -111.38"""
"""ARIVACA",AZ,DM41io,85601,"31.59  -111.3"""
"""ARLINGTON",AZ,DM33oe,85322,"33.18  -112.79"""
"""ASH FORK",AZ,DM35rd,86320,"35.13  -112.52"""
"""AVONDALE",AZ,DM33uk,85323,"33.44  -112.31"""
"""AVONDALE-GOODYEAR",AZ,DM33uk,85323,"33.44  -112.31"""
"""GOODYEAR",AZ,DM33ti,85338,"33.37  -112.38"""
"""AVONDALE-GOODYEAR",AZ,DM33ti,85338,"33.37  -112.38"""
"""AVONDALE",AZ,DM33ul,85392,"33.47  -112.29"""
"""AVONDALE GOODYEAR",AZ,DM33ul,85392,"33.47  -112.29"""
"""GOODYEAR",AZ,DM33tl,85395,"33.47  -112.39"""
"""AVONDALE GOODYEAR",AZ,DM33tl,85395,"33.47  -112.39"""
"""BAGDAD",AZ,DM34lm,86321,"34.5  -113.07"""
"""BENSON",AZ,DM42te,85602,"32.19  -110.38"""
"""CASCABEL",AZ,DM42te,85602,"32.19  -110.38"""
"""MESCAL",AZ,DM42te,85602,"32.19  -110.38"""
"""REDINGTON",AZ,DM42te,85602,"32.19  -110.38"""
"""BISBEE",AZ,DM51bk,85603,"31.44  -109.87"""
"""BISBEE JCT",AZ,DM51bk,85603,"31.44  -109.87"""
"""COPPER QUEEN",AZ,DM51bk,85603,"31.44  -109.87"""
"""LOWELL",AZ,DM51bk,85603,"31.44  -109.87"""
"""SOUTH BISBEE",AZ,DM51bk,85603,"31.44  -109.87"""
"""SUNSET ACRES",AZ,DM51bk,85603,"31.44  -109.87"""
"""TINTOWN",AZ,DM51bk,85603,"31.44  -109.87"""
"""WINWOOD",AZ,DM51bk,85603,"31.44  -109.87"""
"""BLACK CANYON CITY",AZ,DM34wd,85324,"34.13  -112.13"""
"""BLACK CYN CTY",AZ,DM34wd,85324,"34.13  -112.13"""
"""ROCK SPRINGS",AZ,DM34wd,85324,"34.13  -112.13"""
"""BLUE",AZ,DM53jm,85922,"33.52  -109.21"""
"""BOUSE",AZ,DM33bw,85325,"33.93  -113.86"""
"""BOWIE",AZ,DM52gg,85605,"32.28  -109.5"""
"""BUCKEYE",AZ,DM33rj,85326,"33.38  -112.55"""
"""BUCKEYE",AZ,DM33rn,85396,"33.56  -112.57"""
"""FORT MOHAVE",AZ,DM25ra,86426,"35  -114.56"""
"""BULLHEAD CITY",AZ,DM25ra,86426,"35  -114.56"""
"""FORT MOHAVE",AZ,DM25ra,86427,"35.01  -114.58"""
"""BULLHEAD CITY",AZ,DM25ra,86427,"35.01  -114.58"""
"""BULLHEAD CITY",AZ,DM25sd,86429,"35.14  -114.49"""
"""BULLHEAD CITY",AZ,DM25sg,86430,"35.28  -114.49"""
"""BULLHEAD CITY",AZ,DM25rd,86439,"35.14  -114.56"""
"""MOHAVE VALLEY",AZ,DM24ru,86440,"34.86  -114.51"""
"""BULLHEAD CITY",AZ,DM25rc,86442,"35.09  -114.57"""
"""MOHAVE VALLEY",AZ,DM24rv,86446,"34.91  -114.54"""
"""BULLHEAD CITY",AZ,DM24rv,86446,"34.91  -114.54"""
"""BYLAS",AZ,DM43vb,85530,"33.07  -110.25"""
"""GRAY MOUNTAIN",AZ,DM45gq,86016,"35.67  -111.45"""
"""CAMERON",AZ,DM45gq,86016,"35.67  -111.45"""
"""CAMERON",AZ,DM46gb,86020,"36.05  -111.45"""
"""CEDAR RIDGE",AZ,DM46gb,86020,"36.05  -111.45"""
"""CAMP VERDE",AZ,DM44cl,86322,"34.48  -111.78"""
"""CASA GRANDE",AZ,DM42dv,85122,"32.91  -111.74"""
"""ELEVEN MILE",AZ,DM42dv,85122,"32.91  -111.74"""
"""ELEVEN MILE CORNER",AZ,DM42dv,85122,"32.91  -111.74"""
"""ARIZONA CITY",AZ,DM42dr,85123,"32.73  -111.67"""
"""CASA GRANDE",AZ,DM42dr,85123,"32.73  -111.67"""
"""CASA GRANDE",AZ,DM42dv,85130,"32.89  -111.75"""
"""CASA GRANDE",AZ,DM42cu,85193,"32.86  -111.83"""
"""CASA GRANDE",AZ,DM42ev,85194,"32.91  -111.65"""
"""CASHION",AZ,DM33uk,85329,"33.43  -112.29"""
"""CAVE CREEK",AZ,DM43at,85327,"33.82  -111.96"""
"""CAVE CREEK",AZ,DM43at,85331,"33.8  -111.93"""
"""CAREFREE",AZ,DM43bt,85377,"33.82  -111.9"""
"""CENTRAL",AZ,DM52cu,85531,"32.86  -109.78"""
"""CHAMBERS",AZ,DM55fd,86502,"35.14  -109.57"""
"""WIDE RUINS",AZ,DM55fd,86502,"35.14  -109.57"""
"""CHANDLER",AZ,DM43bh,85224,"33.32  -111.87"""
"""CHANDLER",AZ,DM43ch,85225,"33.32  -111.82"""
"""CHANDLER",AZ,DM43ag,85226,"33.27  -111.94"""
"""CHANDLER",AZ,DM43cf,85244,"33.23  -111.76"""
"""CHANDLER",AZ,DM43bg,85246,"33.29  -111.86"""
"""CHANDLER",AZ,DM43af,85248,"33.24  -111.96"""
"""SUN LAKES",AZ,DM43af,85248,"33.24  -111.96"""
"""CHANDLER",AZ,DM43cf,85249,"33.24  -111.78"""
"""CHANDLER",AZ,DM43cg,85286,"33.27  -111.82"""
"""CHINLE",AZ,DM56ff,86503,"36.23  -109.57"""
"""CANYON DE CHELLY NATIONAL MO",AZ,DM56ff,86503,"36.23  -109.57"""
"""COTTONWOOD STATION",AZ,DM56ff,86503,"36.23  -109.57"""
"""HUACHUCA TERRACE",AZ,DM56ff,86503,"36.23  -109.57"""
"""LOW MOUNTAIN",AZ,DM56ff,86503,"36.23  -109.57"""
"""ROUGH ROCK",AZ,DM56ff,86503,"36.23  -109.57"""
"""SALINA",AZ,DM56ff,86503,"36.23  -109.57"""
"""SMOKE SIGNAL",AZ,DM56ff,86503,"36.23  -109.57"""
"""TAHCHEE",AZ,DM56ff,86503,"36.23  -109.57"""
"""TSAIL",AZ,DM56ff,86503,"36.23  -109.57"""
"""LUKACHUKAI",AZ,DM56ik,86507,"36.45  -109.27"""
"""CHINLE",AZ,DM56ik,86507,"36.45  -109.27"""
"""GREASEWOOD SPRINGS",AZ,DM56ik,86507,"36.45  -109.27"""
"""UPPER GREASEWOOD TRADING POS",AZ,DM56ik,86507,"36.45  -109.27"""
"""UPPER WHEATFIELDS",AZ,DM56ik,86507,"36.45  -109.27"""
"""MANY FARMS",AZ,DM56ej,86538,"36.39  -109.59"""
"""CHINLE",AZ,DM56ej,86538,"36.39  -109.59"""
"""ROCK POINT",AZ,DM56ep,86545,"36.66  -109.6"""
"""CHINLE",AZ,DM56ep,86545,"36.66  -109.6"""
"""ROUND ROCK",AZ,DM56gm,86547,"36.53  -109.44"""
"""CHINLE",AZ,DM56gm,86547,"36.53  -109.44"""
"""TSAILE",AZ,DM56ig,86556,"36.27  -109.26"""
"""CHINLE",AZ,DM56ig,86556,"36.27  -109.26"""
"""CHINO VALLEY",AZ,DM34ss,86323,"34.77  -112.45"""
"""CHLORIDE",AZ,DM25vj,86431,"35.39  -114.21"""
"""CLARKDALE",AZ,DM34ws,86324,"34.79  -112.1"""
"""CLAYPOOL",AZ,DM43oj,85532,"33.41  -110.83"""
"""CLAY SPRINGS",AZ,DM44ui,85923,"34.36  -110.29"""
"""CLIFTON",AZ,DM53ig,85533,"33.27  -109.27"""
"""COCHISE",AZ,DM52bb,85606,"32.06  -109.91"""
"""COLORADO CITY",AZ,DM36mx,86021,"36.97  -112.98"""
"""CONCHO",AZ,DM54dm,85924,"34.51  -109.69"""
"""CONCHO VALLEY",AZ,DM54dm,85924,"34.51  -109.69"""
"""CONGRESS",AZ,DM34mf,85332,"34.21  -112.97"""
"""COOLIDGE",AZ,DM42gx,85128,"32.97  -111.49"""
"""CORNVILLE",AZ,DM44br,86325,"34.73  -111.91"""
"""CORTARO",AZ,DM42kj,85652,"32.38  -111.11"""
"""COTTONWOOD",AZ,DM34xs,86326,"34.75  -112.01"""
"""DEWEY",AZ,DM34wn,86327,"34.56  -112.12"""
"""DOUGLAS",AZ,DM51gm,85607,"31.54  -109.46"""
"""BAY ACRES",AZ,DM51gm,85607,"31.54  -109.46"""
"""PAUL SPUR",AZ,DM51gm,85607,"31.54  -109.46"""
"""DOUGLAS",AZ,DM51jm,85608,"31.52  -109.2"""
"""DOUGLAS",AZ,DM51fi,85655,"31.34  -109.52"""
"""DRAGOON",AZ,DM42xa,85609,"32.02  -110.04"""
"""DUNCAN",AZ,DM52ls,85534,"32.76  -109.07"""
"""VIRDEN",AZ,DM52ls,85534,"32.76  -109.07"""
"""EAGAR",AZ,DM54hc,85925,"34.11  -109.38"""
"""CIBOLA",AZ,DM23qh,85328,"33.32  -114.64"""
"""EHRENBERG",AZ,DM23sp,85334,"33.64  -114.44"""
"""ELFRIDA",AZ,DM51dr,85610,"31.73  -109.7"""
