2025-12-25 02:23:42	7.078000	1900	-07	KG4GEK: N3RTB/P HEARTBEAT SNR -10 >] 
2025-12-25 02:24:37	7.078000	1900	-18	KC3KVT: @F5/YSQJB6 HEARTBEAT SNR -17 >] 
2025-12-25 02:25:18	7.078000	1900	-15	W7JFC: @HB HEARTBEAT >] 
2025-12-25 02:25:27	7.078000	700	-18	KN6OEH: W7JFC HEARTBEAT SNR +01 >] 
2025-12-25 02:25:28	7.078000	700	-17	N2IX: W7JFC HEARTBEAT SNR +09 >] 
2025-12-25 02:25:57	7.078000	1900	-09	AL3X: K1MIO SNR? >] 
2025-12-25 02:26:27	7.078000	1900	-14	KS4DX: KS1DMD SNR? >] 
2025-12-25 02:26:44	7.078000	1900	-20	HC5PH: HP1GDS HEARTBEAT SNR -15 >] 
2025-12-25 02:28:13	7.078000	1900	-14	N2IX: HC5PH SNR? >] 
2025-12-25 02:28:43	7.078000	1900	-15	HC5PH: @HB HEARTBEAT >] 
2025-12-25 02:29:27	7.078000	1900	-10	N2IX: @HB HEARTBEAT >] 
2025-12-25 02:29:57	7.078000	1900	-19	WB7TSQ: N2IX HEARTBEAT SNR +04 >] 
2025-12-25 02:29:57	7.078000	1900	-11	N2IX: KB7ITU HEARTBEAT SNR +04 >] 
2025-12-25 02:30:57	7.078000	1900	-14	N2IX: @TTP GRID? >] 
2025-12-25 02:31:27	7.078000	1900	-16	N5ATR: N2IX GRID DM65UD >] 
2025-12-25 02:31:27	7.078000	1900	-19	KN4YAV: N2IX GRID EM85AS >] 
2025-12-25 02:31:27	7.078000	1900	-06	N6GRG: N2IX GRID CN80SL >] 
2025-12-25 02:31:37	7.078000	1900	-25	AD0RS: KJ6AHU HEARTBEAT SNR -14 >] 
2025-12-25 02:31:43	7.078000	1900	-01	KS1DMD: KJ6AHU HEARTBEAT SNR -15 >] 
2025-12-25 02:31:43	7.078000	1900	-10	KB8UVN: KJ6AHU HEARTBEAT SNR -21 >] 
2025-12-25 02:32:12	7.078000	1900	-13	N2IX: KN4YAV SNR? >] 
2025-12-25 02:32:12	7.078000	1900	-26	KO6DHE: N2IX GRID [.] >] 
2025-12-25 02:32:28	7.078000	1900	-15	KN4YAV: N2IX SNR -07 >] 
2025-12-25 02:32:42	7.078000	1900	-15	HC5PH: @APRSIS GRID FI06JS >] 
2025-12-25 02:32:57	7.078000	1900	-19	K5GKH: HP1GDS HEARTBEAT SNR +00 >] 
2025-12-25 02:32:57	7.078000	1900	-03	KB8UVN: HP1GDS HEARTBEAT SNR -17 >] 
